Entity,Code,Year,Coal (% of total),Nuclear (Rate),Natural gas (Rate),Oil (Rate),Hydroelectric (Rate),Other renewables (excluding hydro) (Rate)
Early-demographic dividend,,1998,32.9024574556995,2.15780730687064,23.8101804126228,16.6783250741396,20.7776792522343,1.14464068363445
Early-demographic dividend,,1999,33.0186699094949,2.10270180618616,25.3778759400888,16.0133596000279,19.9473497731933,1.24335100594276
Early-demographic dividend,,2000,33.260770151728,2.10756404762906,25.7109139497338,16.4846923238903,18.9337321927687,1.38793791736509
Early-demographic dividend,,2001,33.7319807588987,2.12735416539639,27.3245247314654,15.6700097714059,17.9782450739951,1.42435405367576
Early-demographic dividend,,2002,33.6320061297099,2.05897088782332,28.9005404479601,14.8299045849204,17.5104948372497,1.42061093265862
Early-demographic dividend,,2003,33.0349146948126,1.99870888620979,30.9333797483494,13.7727985721222,17.3497761593976,1.44869301398998
Early-demographic dividend,,2004,32.5807140716667,1.89993059473963,31.5038003570895,13.1966831374704,17.8892606324279,1.50252169081679
Early-demographic dividend,,2005,32.3292271362983,1.75063016921195,31.4598889433744,13.0433378453877,18.3406678838706,1.57119513596876
Early-demographic dividend,,2006,32.3975756366151,1.68602470379642,31.2105731885311,12.7839203306172,18.7086164172246,1.6432547112845
Early-demographic dividend,,2007,32.4219224307659,1.58452474147597,32.4951975735431,12.8401914689036,17.3249794440879,1.7624191666558
Early-demographic dividend,,2008,32.0299665809405,1.457735243424,33.1024779491946,13.1527985854778,16.7413560552756,1.85121394537957
Early-demographic dividend,,2009,32.0765632812732,1.603245566408,33.9300761981923,12.0704060425757,15.7848752173254,2.07896142558673
Early-demographic dividend,,2010,32.2648491053045,1.56918986576582,33.9820134431104,11.1334796535399,16.1682399480285,2.18930368492398
Early-demographic dividend,,2011,32.8800976617736,1.83000721891861,32.3539522258954,11.5552661597554,16.3502405037692,2.37566559620325
Early-demographic dividend,,2012,34.4589029869695,1.71482071580879,31.3454765649913,11.835868915732,15.3794910727336,2.66786931971356
Early-demographic dividend,,2013,34.7626880776997,1.89692704075197,31.0116891050754,11.3055351365244,15.7930185056518,2.8949732654947
Early-demographic dividend,,2014,35.9513011897219,1.78634649201177,31.7749875060119,10.0748362592354,14.6787959264835,3.21480104815145
Early-demographic dividend,,2015,36.5284299384794,,32.5891297553649,9.07356504029089,14.0032796053453,3.56678434465376
East Asia & Pacific,,1971,28.6889215820062,1.19922549367525,1.13266847877627,44.5197474208264,23.5988089741016,0.227702940611587
East Asia & Pacific,,1972,25.8676846728002,1.28688209254086,1.07474973918096,48.7435716723523,22.1859827366773,0.208203976445821
East Asia & Pacific,,1973,24.0262196532674,1.19023263522415,1.69369356035348,53.6467901854986,18.5832994227533,0.226839432900451
East Asia & Pacific,,1974,24.0118823953564,2.40516856824902,2.36829558446248,48.6844260995506,21.6395576437914,0.257744598587425
East Asia & Pacific,,1975,24.7820224589955,2.85656492965698,2.69693837597585,47.6780867467213,21.1040174649894,0.249444913658404
East Asia & Pacific,,1976,22.9198075954477,3.63355781919419,3.27776150936553,49.5830998891525,19.7122031049216,0.240644971915881
East Asia & Pacific,,1977,25.1332910507258,3.183963004245,4.48519743697047,49.0858879125326,17.2559611096255,0.22277437589788
East Asia & Pacific,,1978,25.8307418778659,5.95834610161925,5.90729335927406,45.6357776837225,15.7999435361411,0.2349723313746
East Asia & Pacific,,1979,25.3672612055054,6.93571059406355,7.05944782515928,42.9831880894509,16.7300551424447,0.291412033373529
East Asia & Pacific,,1980,26.0721742344639,8.02634025198462,7.76043319429797,39.7502527749932,17.3441560886606,0.413718345597009
East Asia & Pacific,,1981,26.5016828106649,8.40338500629973,7.71642682775052,38.2517510186154,18.0078693086126,0.485959918054301
East Asia & Pacific,,1982,27.8209722838287,9.63213779178362,8.13859969809154,34.8479571829875,17.6183718963845,1.2819865012461
East Asia & Pacific,,1983,29.1752201667789,10.7473965539016,8.53040581147644,31.7346821134048,17.7772795263105,1.37132123024213
East Asia & Pacific,,1984,31.9985295766902,12.1674827798139,10.7243121538745,26.9107113941849,16.1230109652877,1.40666354291171
East Asia & Pacific,,1985,35.2661549758258,13.8157682543796,10.8302686623213,21.4273435966328,16.7783594767404,1.40354190932447
East Asia & Pacific,,1986,37.0383476252714,14.3600686803625,10.6300839421704,19.5195982685318,16.5672396796913,1.39530771652219
East Asia & Pacific,,1987,38.0592622200574,15.4436914288059,11.0700760021885,18.4038114235363,15.1962481176349,1.34120328676682
East Asia & Pacific,,1988,38.3225704100886,13.7774586535879,10.9244241661735,19.4414900036311,15.6806416847776,1.36420654625901
East Asia & Pacific,,1989,38.5087535997464,13.3300364662527,10.8896255117893,19.9077037970007,15.4831794885143,1.3920454312907
East Asia & Pacific,,1990,37.8362865255422,13.7310296152761,10.9892572856736,16.8829808488274,14.6156506917142,1.04275257625184
East Asia & Pacific,,1991,39.1910134146383,13.7408310288949,11.1212713010128,16.628576162142,13.9492895535891,1.00477189074172
East Asia & Pacific,,1992,41.040662945532,13.4357043819729,11.0835754699006,16.2777637451738,12.988440163009,0.950573754396909
East Asia & Pacific,,1993,41.9060537418448,13.83501604254,11.3064483868469,15.2327333602886,13.6179121187614,0.891020613681255
East Asia & Pacific,,1994,42.7449556443171,14.0704329775233,11.9929596682671,14.0775165862442,12.3155621222806,0.920011644249509
East Asia & Pacific,,1995,42.9364332573027,14.2399342964115,12.1118553822764,13.501155719493,13.1333430712672,1.03942635120177
East Asia & Pacific,,1996,44.6231038522575,14.2189091639639,12.7192583286837,12.2995473403786,12.2596713102422,1.0033088082117
East Asia & Pacific,,1997,45.2959040161384,14.1920715793491,13.6736061027911,11.6401659598893,11.9946581561347,1.03851861074883
East Asia & Pacific,,1998,45.9190979162772,14.7117446729278,13.7740247689408,10.4264337669114,12.3317974967203,1.04419556348902
East Asia & Pacific,,1999,47.512466247259,14.0820710496013,14.2802729734103,9.69983782639906,11.6077322837318,1.10139302749876
East Asia & Pacific,,2000,49.3983626811281,13.5013113690376,13.8393904497413,9.18358392441345,11.5082663285555,1.12155291613529
East Asia & Pacific,,2001,50.5471314175999,12.8455045225791,13.8521417326189,8.13404611370183,12.44772879479,1.0859168766358
East Asia & Pacific,,2002,51.9463184134885,11.8749001698926,14.2066236351565,7.86040095964812,11.8032357101441,1.05321958439401
East Asia & Pacific,,2003,54.8050013781731,10.4410599828407,14.0082049532943,7.34384582567449,11.2360859621625,1.03199887809717
East Asia & Pacific,,2004,55.1905308863541,10.6435504935369,13.4394533267106,6.75120205657518,11.8330127365536,1.0128199640125
East Asia & Pacific,,2005,57.0047513434813,10.6771359909147,12.6023550034265,5.9653616024922,11.4300921522589,1.09629083905437
East Asia & Pacific,,2006,58.8041481714132,9.90006764156659,12.6788203312987,4.87168332494909,11.6018458814287,1.13330955631935
East Asia & Pacific,,2007,60.5776799031298,8.43510278926518,12.8189444299169,4.42556016475961,11.2548100455432,1.17968245171253
East Asia & Pacific,,2008,59.9970214072723,8.34876261108179,12.7740595668108,3.76021639941925,12.6184751809591,1.45056385583272
East Asia & Pacific,,2009,60.7099351680411,8.34079048461976,13.0276208324646,2.79782524654799,12.6567865077056,1.73010641085655
East Asia & Pacific,,2010,60.1340980958417,7.73078897391457,13.4447111758683,2.65291008509253,12.9185180667444,2.16681334432971
East Asia & Pacific,,2011,62.5657903343487,5.03545252358197,13.5103959703259,2.98311518566584,12.0503601975929,2.50132836268733
East Asia & Pacific,,2012,61.596076897238,3.81691000635135,13.5723390178944,2.88265277612726,13.8097936071215,2.89294469235783
East Asia & Pacific,,2013,62.0381681810253,3.55954118819157,13.4938059865555,2.31608613190821,13.6721717834146,3.63303089505096
East Asia & Pacific,,2014,60.4574184419853,3.79277227725435,13.6423381681667,1.94140474018777,14.9625500671711,4.2037697797648
East Asia & Pacific,,2015,59.3918461472054,,13.524058335297,1.68147258389946,15.2284389605397,4.97481082997798
East Asia & Pacific (IDA & IBRD),,1971,60.9499400858027,0,0.0165312048691754,16.7142726564303,21.4036244376531,0
East Asia & Pacific (IDA & IBRD),,1972,55.1736042961409,0,0.0209993586127278,22.6085726201031,21.2811921098986,0
East Asia & Pacific (IDA & IBRD),,1973,49.7113380648963,0,0.0268656150470817,27.0133759298406,22.3327887749713,0
East Asia & Pacific (IDA & IBRD),,1974,48.5334533296306,0,0.0250341965937229,25.5378257251966,24.9880551333344,0
East Asia & Pacific (IDA & IBRD),,1975,48.1366989218775,0,0.0460116426838493,27.932475378925,22.969182441269,0
East Asia & Pacific (IDA & IBRD),,1976,43.5354403165421,0,0.0393938106187111,33.0644030053852,22.4451312522093,0
East Asia & Pacific (IDA & IBRD),,1977,48.6587443057965,0,0.0406944671373215,29.571929369289,20.8130002425324,0
East Asia & Pacific (IDA & IBRD),,1978,51.9764101144088,0,0.0625125581321601,29.5893866128492,17.4550772267244,0.000981872640819268
East Asia & Pacific (IDA & IBRD),,1979,48.6945385218128,0,0.0775058464381471,32.0781793437022,18.0439572496194,0.190187423182838
East Asia & Pacific (IDA & IBRD),,1980,45.2658064665987,0,0.283606027677067,34.0037498174382,18.952571770993,0.578634302048396
East Asia & Pacific (IDA & IBRD),,1981,44.7674413492382,0,0.662339112753572,31.8534454262459,20.9620359069674,0.839106589550294
East Asia & Pacific (IDA & IBRD),,1982,46.0071253982553,0,1.54943458740378,28.4368306689517,22.0885512384245,1.00242649172008
East Asia & Pacific (IDA & IBRD),,1983,46.1662731237816,0,1.76685389028867,26.5391778567197,23.4062385282822,1.20582498568306
East Asia & Pacific (IDA & IBRD),,1984,49.2348594865219,0,2.23798787220908,23.6148566090193,22.778723720593,1.21794069641204
East Asia & Pacific (IDA & IBRD),,1985,55.2154660529335,0,2.98322852779493,17.9389840017639,22.2831245460131,1.23523677852819
East Asia & Pacific (IDA & IBRD),,1986,58.5184777886031,0,2.95307266082459,15.4747996948299,21.642132383553,1.06755737922304
East Asia & Pacific (IDA & IBRD),,1987,59.9557134943786,0,3.80902147603647,14.8642919615614,20.0937952476864,0.933217727370753
East Asia & Pacific (IDA & IBRD),,1988,59.9965270338703,0,4.00274107577047,14.6308182127994,20.0838387471462,0.942114837447223
East Asia & Pacific (IDA & IBRD),,1989,60.5466491036852,0,4.04522861383664,13.4505428565567,20.6720925483242,0.941526784630977
East Asia & Pacific (IDA & IBRD),,1990,61.7526323818482,0,3.63501585663333,13.1973845943022,20.1435829948274,0.927424079422405
East Asia & Pacific (IDA & IBRD),,1991,63.6863850680713,0,3.84118932341701,12.9391588247842,18.3653310584777,0.823975632283457
East Asia & Pacific (IDA & IBRD),,1992,64.8416420332391,0,4.26054738176732,12.2107922478918,17.5967448432869,0.746313400848559
East Asia & Pacific (IDA & IBRD),,1993,63.0550688895981,0.155926274430141,5.29974353452769,12.6866049693142,17.7874550141386,0.671241225025013
East Asia & Pacific (IDA & IBRD),,1994,63.8289765991969,1.2911252531882,6.63981023571335,9.51938004341351,17.6098249750205,0.76692280050112
East Asia & Pacific (IDA & IBRD),,1995,62.512836890613,1.02511882108596,7.35612421071951,9.51012787397695,18.3311183623458,0.93653027806528
East Asia & Pacific (IDA & IBRD),,1996,64.3220634719675,1.05882188717883,7.84789507562204,8.66538414599934,16.9363501235357,0.84134173250303
East Asia & Pacific (IDA & IBRD),,1997,64.4759811662344,1.00636622280307,8.9204893887278,8.18878338833631,16.1637017394505,0.916534531254477
East Asia & Pacific (IDA & IBRD),,1998,64.0646300343718,0.958148010416818,8.93408463642059,8.07800317292902,16.6366432875373,1.00034729513092
East Asia & Pacific (IDA & IBRD),,1999,66.0769652441537,0.958818642252409,9.10476839411707,6.58922440126542,15.8372158891111,1.10486386590675
East Asia & Pacific (IDA & IBRD),,2000,67.1961528213438,0.984392049123086,8.90511031688046,5.53852126915354,15.8603750692913,1.18730491101438
East Asia & Pacific (IDA & IBRD),,2001,66.0648216122766,0.945637265643569,8.78719573608215,4.93688466248533,17.8380246636106,1.09929249670825
East Asia & Pacific (IDA & IBRD),,2002,67.4837094554964,1.2283880416201,8.6376304824948,4.78624996325761,16.5264561083217,1.00942238561594
East Asia & Pacific (IDA & IBRD),,2003,69.8104966235126,1.86015746042584,8.47963477824178,4.2839586827402,14.3392037393991,0.898405152487057
East Asia & Pacific (IDA & IBRD),,2004,69.2823292399753,1.90285966637105,7.78796366649551,4.63225445669322,15.2297713166562,0.836678810422263
East Asia & Pacific (IDA & IBRD),,2005,70.7615772106938,1.78552479377071,7.52417349804162,3.7026903357862,15.0375843390985,0.860306259415706
East Asia & Pacific (IDA & IBRD),,2006,72.4952625464862,1.6289326055585,7.15814298846873,2.83891961021253,14.6637069359215,0.88689320640029
East Asia & Pacific (IDA & IBRD),,2007,73.7559147103662,1.62833090249539,6.92416178588913,2.12859608747424,14.3208353162324,0.914018918843902
East Asia & Pacific (IDA & IBRD),,2008,71.7362278128786,1.70081337394626,6.93820625475625,1.81779049261181,16.1948177987914,1.28400197686702
East Asia & Pacific (IDA & IBRD),,2009,71.430641674607,1.62809929770585,7.61163782609501,1.39785837077833,15.9295636974094,1.67396650585933
East Asia & Pacific (IDA & IBRD),,2010,70.8053589908654,1.52561007846487,7.72001517709694,1.35235625123198,16.134483564286,1.94665786843241
East Asia & Pacific (IDA & IBRD),,2011,73.1010393459356,1.60504758419802,6.68788160984404,1.34188122683548,14.395073984277,2.34000204518948
East Asia & Pacific (IDA & IBRD),,2012,70.396356195027,1.70500199364053,6.74251524688445,0.964316859647156,16.8889023483767,2.78204818794109
East Asia & Pacific (IDA & IBRD),,2013,70.3586677564517,1.80002474195892,6.55276108198909,0.79994318435026,16.3630107900354,3.59822039789749
East Asia & Pacific (IDA & IBRD),,2014,67.9578157412982,2.04615346976332,6.69132409503207,0.737283311486531,17.9924374153496,4.04495674911022
East Asia & Pacific (IDA & IBRD),,2015,66.1792864161598,,7.13355656812898,0.586377055344219,18.283151677111,4.77111148845136
East Asia & Pacific (excluding high income),,1971,58.8393739495603,0,0.0151452699998868,15.5110002235878,24.7473711798151,0
East Asia & Pacific (excluding high income),,1972,53.4928362351265,0,0.0193122271123243,21.2927468243434,24.3079953363808,0
East Asia & Pacific (excluding high income),,1973,48.7226180356834,0,0.0248080842386206,25.3878583554565,24.9776061475845,0
East Asia & Pacific (excluding high income),,1974,47.748155714852,0,0.0230499298745582,23.9773505824522,27.3643343957843,0
East Asia & Pacific (excluding high income),,1975,47.8098390890586,0,0.0426676028096973,26.0888686957516,25.1715152353431,0
East Asia & Pacific (excluding high income),,1976,43.4305381547158,0,0.036574831145556,31.0512775223472,24.5945001147544,0
East Asia & Pacific (excluding high income),,1977,48.4014185171201,0,0.037948909014264,27.773426547212,22.9000966496166,0
East Asia & Pacific (excluding high income),,1978,51.5392803953241,0,0.0586483160687461,27.9813879497206,19.5326527841104,0.000921177739299677
East Asia & Pacific (excluding high income),,1979,48.5138152238958,0,0.0729995483431501,30.420877167046,19.9260690227437,0.179129660934345
East Asia & Pacific (excluding high income),,1980,45.4071703106629,0,0.267729096205445,32.2124389887343,20.67931123245,0.546240994910323
East Asia & Pacific (excluding high income),,1981,44.9789525504904,0,0.625481680324431,30.1824174545487,22.5336264263991,0.792412511200276
East Asia & Pacific (excluding high income),,1982,46.1407325256169,0,1.46616843769784,27.0415184306879,23.515914836054,0.948556392906405
East Asia & Pacific (excluding high income),,1983,46.3377513000577,0,1.67629877968126,25.2816131757347,24.6732035389659,1.14402382852351
East Asia & Pacific (excluding high income),,1984,49.0884554915642,0,2.12828393025857,22.7410232954039,23.9968894521815,1.15823845355473
East Asia & Pacific (excluding high income),,1985,54.8571648470579,0,2.8394524490833,17.2214054206636,23.5632830394843,1.17570479878126
East Asia & Pacific (excluding high income),,1986,57.8419094327323,0,2.82135511039771,15.0124911694903,22.9613143216933,1.01994052075667
East Asia & Pacific (excluding high income),,1987,59.2497958474802,0,3.65044402395395,14.4427777063409,21.419627036499,0.894365940796245
East Asia & Pacific (excluding high income),,1988,59.2533602492261,0,3.84027402177665,14.21562654183,21.443874356023,0.903875386214556
East Asia & Pacific (excluding high income),,1989,59.9597591138809,0,3.88565600382478,13.0306494148712,21.87655975593,0.904386266563412
East Asia & Pacific (excluding high income),,1990,60.9871206678906,0,3.50753968393661,12.8615257176033,21.4059241906448,0.894900294994945
East Asia & Pacific (excluding high income),,1991,63.033624613254,0,3.72358800196158,12.5572890611232,19.5437599705287,0.798748908202747
East Asia & Pacific (excluding high income),,1992,64.2449665503165,0,4.14960339710176,11.904596463779,18.6309646267676,0.726879517105409
East Asia & Pacific (excluding high income),,1993,62.5596816433473,0.1526372757398,5.18795448801896,12.4217623370915,18.6778922741,0.657082536772643
East Asia & Pacific (excluding high income),,1994,63.3555709313398,1.2654716911441,6.50788284646719,9.3329823618961,18.4434180283111,0.751684695912037
East Asia & Pacific (excluding high income),,1995,62.0457639527716,1.0065715029119,7.22303097951776,9.36433870409463,19.1132500006288,0.919585778862243
East Asia & Pacific (excluding high income),,1996,63.8879233132491,1.04237911346187,7.72602267720883,8.60584357490136,17.5820959643576,0.828276275608252
East Asia & Pacific (excluding high income),,1997,64.137806767427,0.99295276717194,8.80159172909615,8.15071112134598,16.6851601271892,0.904318406556717
East Asia & Pacific (excluding high income),,1998,63.718521373364,0.947176650506077,8.83178409730393,8.05483054129306,17.1313355278022,0.988892728517728
East Asia & Pacific (excluding high income),,1999,65.7565343842586,0.947484604502729,8.99714242176573,6.57674359396787,16.3028324627458,1.09180345154619
East Asia & Pacific (excluding high income),,2000,66.9247063552162,0.973257216125556,8.80438122597468,5.52221852956703,16.2741027384694,1.1738748534341
East Asia & Pacific (excluding high income),,2001,65.8082466637307,0.935383683857946,8.69191582969555,4.9375324172877,18.2120894989611,1.08737282525405
East Asia & Pacific (excluding high income),,2002,67.2300993859057,1.21659579404659,8.55471118204008,4.78939876449636,16.8820036334463,0.999732158851988
East Asia & Pacific (excluding high income),,2003,69.5380759665071,1.8435019943509,8.40370987812901,4.28758190758498,14.709310154086,0.890361018129006
East Asia & Pacific (excluding high income),,2004,69.0286627372336,1.88718667903824,7.72381778531451,4.63134410489022,15.5717428491148,0.829787471189275
East Asia & Pacific (excluding high income),,2005,70.5177121788238,1.77183820792083,7.46649843976765,3.70217663527762,15.3606037044276,0.85371175256945
East Asia & Pacific (excluding high income),,2006,72.2850422656367,1.61812577363373,7.11065374358639,2.83893885588808,14.9387724233465,0.881009293668863
